6322054	242057	4.0
6322054	418051	4.0
6322054	570129	4.0
6322054	964342	4.0
6322054	741844	4.0
6322054	219560	4.0
6322054	432074	4.0
6322054	381060	4.0
6322054	444447	4.0
6322054	487145	4.0
6322054	962729	4.0
6322054	845142	4.0
6322054	436304	4.0
6322054	231082	4.0
6322054	202362	4.0
6322054	976811	4.0
6322054	287114	4.0
6322054	702699	4.0
6322054	863786	4.0
6322054	468037	4.0
6322054	203204	4.0
6322054	696899	4.0
6322054	717879	4.0
6322054	549623	4.0
6322054	468825	4.0
6322054	456400	4.0
6322054	901657	4.0
6322054	250272	4.0
6322054	420642	4.0
6322054	845321	4.0
6322054	885390	4.0
6322054	684401	4.0
6322054	854951	5.0
6322054	412235	5.0
6322054	900637	5.0
6322054	651135	5.0
6322054	988033	5.0
6322054	139717	5.0
6322054	700768	3.0
6322054	787684	5.0
6322054	463691	5.0
6322054	356405	5.0
6322054	284550	5.0
6322054	827305	3.0
6322054	346935	4.0
6322054	448022	4.0
6322054	495027	5.0
6322054	339039	3.0
6322054	630800	5.0
6322054	802153	5.0
6322054	202941	1.0
2462490	302082	4.0
2462490	495027	4.0
2462490	139717	4.0
2462490	339039	3.0
2462490	684401	5.0
2462490	798471	1.0
7625225	702699	4.0
7625225	962729	4.0
7625225	642256	4.0
7625225	794171	4.0
7625225	836383	4.0
7625225	284550	4.0
7625225	723581	4.0
7625225	262213	4.0
7625225	219560	4.0
7625225	813351	4.0
7625225	776002	4.0
7625225	907975	4.0
7625225	346935	4.0
7625225	379984	4.0
7625225	393939	4.0
7625225	770814	4.0
7625225	242462	4.0
7625225	418051	4.0
7625225	550710	4.0
7625225	731161	4.0
7625225	885390	4.0
7625225	144718	4.0
7625225	770309	4.0
7625225	901657	4.0
7625225	465392	4.0
7625225	624561	4.0
7625225	484434	4.0
7625225	114875	4.0
7625225	242057	4.0
7625225	781279	4.0
7625225	551643	4.0
7625225	510372	4.0
7625225	897136	4.0
7625225	633006	4.0
7625225	557713	4.0
7625225	441324	4.0
7625225	570129	4.0
7625225	982003	4.0
7625225	741844	4.0
7625225	131620	4.0
7625225	196630	4.0
7625225	342680	4.0
7625225	865019	4.0
7625225	520241	4.0
7625225	908608	4.0
7625225	509654	4.0
7625225	845142	4.0
7625225	337843	4.0
7625225	603740	4.0
7625225	776258	4.0
7625225	755074	4.0
7625225	719644	4.0
7625225	401295	4.0
7625225	179278	4.0
7625225	585307	4.0
7625225	932088	4.0
7625225	397398	4.0
7625225	463691	4.0
7625225	724917	4.0
7625225	319726	4.0
7625225	440351	4.0
7625225	202362	4.0
7625225	863201	4.0
7625225	781429	4.0
7625225	224635	4.0
7625225	468037	4.0
7625225	203204	4.0
7625225	134305	4.0
7625225	332551	4.0
7625225	717879	4.0
7625225	468825	4.0
7625225	456400	4.0
7625225	250272	4.0
7625225	237813	4.0
7625225	139817	4.0
7625225	249447	4.0
7625225	448573	4.0
7625225	802952	4.0
7625225	480472	4.0
7625225	647485	4.0
7625225	978873	4.0
7625225	797714	4.0
7625225	183843	4.0
7625225	576905	4.0
7625225	448344	4.0
7625225	709704	4.0
7625225	283989	4.0
7625225	757180	4.0
7625225	580604	4.0
7625225	979985	4.0
7625225	511774	4.0
7625225	173092	4.0
7625225	613653	4.0
7625225	981616	4.0
7625225	900197	4.0
7625225	179636	4.0
7625225	302082	4.0
7625225	177491	4.0
7625225	771046	4.0
7625225	370788	4.0
7625225	547253	4.0
7625225	430909	4.0
7625225	913421	3.0
7625225	395970	3.0
7625225	546368	3.0
7625225	207955	3.0
7625225	320866	3.0
7625225	694122	3.0
7625225	321449	3.0
7625225	797327	3.0
7625225	382523	3.0
7625225	687267	3.0
7625225	537793	3.0
7625225	550789	3.0
7625225	429940	3.0
7625225	415983	3.0
7625225	860788	3.0
7625225	955847	3.0
7625225	579543	3.0
7625225	126103	3.0
7625225	938033	3.0
7625225	682273	3.0
7625225	877488	3.0
7625225	786884	3.0
7625225	206953	3.0
7625225	281829	3.0
7625225	977088	3.0
7625225	653809	3.0
7625225	104251	3.0
7625225	363642	3.0
7625225	556098	3.0
7625225	535403	3.0
7625225	712126	3.0
7625225	880878	3.0
7625225	336312	3.0
7625225	698573	3.0
7625225	709644	3.0
7625225	344976	3.0
7625225	743191	3.0
7625225	806818	3.0
7625225	851722	3.0
7625225	197912	3.0
7625225	522824	3.0
7625225	660899	3.0
7625225	818619	3.0
7625225	697156	3.0
7625225	465551	3.0
7625225	794668	3.0
7625225	489738	3.0
7625225	489292	3.0
7625225	847334	3.0
7625225	886597	3.0
7625225	689033	3.0
7625225	120925	3.0
7625225	916377	3.0
7625225	156825	3.0
7625225	931780	3.0
7625225	814611	3.0
7625225	486610	3.0
7625225	134100	3.0
7625225	289631	3.0
7625225	975014	3.0
7625225	753913	3.0
7625225	413181	3.0
7625225	946082	3.0
7625225	106524	3.0
7625225	903349	3.0
7625225	470199	3.0
7625225	476335	3.0
7625225	197417	3.0
7625225	376709	3.0
7625225	830653	3.0
7625225	802153	3.0
7625225	491189	3.0
7625225	726756	3.0
7625225	766194	3.0
7625225	687511	3.0
7625225	854422	3.0
7625225	760510	3.0
7625225	456919	2.0
7625225	778269	3.0
7625225	994019	3.0
7625225	732266	3.0
7625225	848915	3.0
7625225	637678	3.0
7625225	472121	3.0
7625225	763587	3.0
7625225	298038	3.0
7625225	621583	3.0
7625225	436502	3.0
7625225	936585	3.0
7625225	669335	3.0
7625225	574511	3.0
7625225	518879	3.0
7625225	850351	3.0
7625225	609253	3.0
7625225	907967	3.0
7625225	100009	3.0
7625225	836874	3.0
7625225	569597	3.0
7625225	637116	3.0
7625225	625795	3.0
7625225	112027	3.0
7625225	345111	3.0
7625225	893854	3.0
7625225	163023	3.0
7625225	686033	3.0
7625225	804026	3.0
7625225	349790	3.0
7625225	691919	3.0
7625225	232631	3.0
7625225	256409	3.0
7625225	122386	3.0
7625225	894132	3.0
7625225	619171	3.0
7625225	261701	3.0
7625225	992067	3.0
7625225	834567	3.0
7625225	552049	3.0
7625225	259924	3.0
7625225	324526	3.0
7625225	528315	3.0
7625225	763517	3.0
7625225	330338	3.0
7625225	863560	3.0
7625225	360380	3.0
7625225	249162	3.0
7625225	705401	3.0
7625225	908010	3.0
7625225	460151	3.0
7625225	215737	3.0
7625225	758858	3.0
7625225	747526	3.0
7625225	875759	3.0
7625225	914026	3.0
7625225	464106	3.0
7625225	567989	3.0
7625225	777874	3.0
7625225	245022	3.0
7625225	471494	3.0
7625225	308511	3.0
7625225	439743	3.0
7625225	757224	3.0
7625225	368788	3.0
7625225	141029	3.0
7625225	138750	3.0
7625225	802631	3.0
7625225	485254	3.0
7625225	841800	3.0
7625225	319461	3.0
7625225	201659	3.0
7625225	566952	3.0
7625225	629320	3.0
7625225	207515	3.0
7625225	771505	3.0
7625225	413248	3.0
7625225	210973	3.0
7625225	139769	3.0
7625225	771892	3.0
7625225	275569	3.0
7625225	952515	3.0
7625225	582798	3.0
7625225	198810	3.0
7625225	807739	3.0
7625225	847295	3.0
7625225	635819	3.0
7625225	751838	3.0
7625225	499330	3.0
7625225	795625	3.0
7625225	412235	3.0
7625225	860262	3.0
7625225	219029	3.0
7625225	974176	3.0
8212561	371499	4.0
8212561	173595	5.0
8212561	218129	5.0
8212561	113968	2.0
8212561	105810	4.0
8212561	903806	4.0
8212561	885390	5.0
8212561	345849	3.0
8212561	799779	2.0
8212561	710354	5.0
8212561	225785	2.0
8212561	771046	5.0
8212561	745368	3.0
8212561	836383	4.0
8212561	827305	4.0
8212561	381060	5.0
8212561	964695	5.0
8212561	226571	4.0
8212561	936923	4.0
8212561	895842	4.0
8212561	437064	4.0
8212561	263412	3.0
8212561	995489	5.0
8212561	794273	3.0
8212561	776002	5.0
8212561	800616	4.0
8212561	570129	4.0
8212561	849294	4.0
8212561	454080	2.0
8212561	557713	5.0
8212561	121935	5.0
8680090	538673	4.0
8680090	917205	4.0
8680090	339039	3.0
8680090	543773	3.0
8680090	723581	4.0
8680090	800616	4.0
8680090	887572	4.0
8680090	319461	4.0
8680090	977074	3.0
8680090	865019	3.0
8680090	878836	4.0
8680090	261701	3.0
8680090	132378	4.0
8680090	526817	3.0
8680090	456400	4.0
8680090	712126	4.0
8680090	150166	4.0
8680090	198810	4.0
8680090	510372	3.0
8680090	283989	4.0
8680090	957853	3.0
8680090	573292	4.0
8680090	793491	4.0
8680090	120925	4.0
8680090	900197	4.0
8680090	144718	4.0
8680090	344976	4.0
8680090	413248	4.0
8680090	499360	4.0
8680090	724917	4.0
8680090	345849	4.0
8680090	962202	4.0
8680090	134003	4.0
8680090	366490	4.0
8680090	235369	4.0
8680090	630800	4.0
8680090	122997	4.0
8680090	985808	4.0
8680090	770309	4.0
2661504	219029	5.0
2661504	412235	3.0
2661504	916377	4.0
2661504	423577	5.0
2661504	156825	4.0
2661504	120925	4.0
2661504	929118	3.0
2661504	923030	5.0
2661504	227281	4.0
2661504	741844	5.0
2661504	634885	3.0
2661504	439887	4.0
2661504	876854	4.0
2661504	603740	5.0
2661504	792666	4.0
2661504	302082	5.0
2661504	977074	4.0
2661504	845142	5.0
2661504	921493	4.0
2661504	175031	4.0
2661504	778339	5.0
9977150	287114	4.0
9977150	574530	2.0
9977150	821594	3.0
9977150	819047	5.0
9977150	936923	3.0
9977150	802153	4.0
9977150	826877	5.0
9977150	636039	4.0
9977150	865019	5.0
9977150	851722	4.0
9977150	892212	4.0
9977150	120925	3.0
9977150	321449	4.0
9977150	481035	4.0
9977150	837167	4.0
9977150	555540	4.0
9977150	158579	3.0
9977150	891144	3.0
9977150	836383	4.0
9977150	982003	5.0
9977150	275412	4.0
9977150	580604	5.0
9977150	196550	5.0
9977150	242605	4.0
9977150	967075	5.0
9977150	960475	3.0
9977150	537140	2.0
9977150	618034	4.0
9977150	860788	4.0
9977150	962729	5.0
9977150	397398	4.0
9977150	144718	4.0
9977150	275636	4.0
9977150	557713	4.0
9977150	275412	4.0
9977150	249447	4.0
9977150	448573	4.0
9977150	250272	4.0
9977150	778369	4.0
9977150	837861	4.0
9977150	802952	4.0
9977150	550710	4.0
9977150	480472	4.0
9977150	647485	4.0
9977150	813351	4.0
9977150	456400	4.0
9977150	759636	4.0
9977150	517780	4.0
9977150	170740	4.0
9977150	338914	4.0
9977150	797714	4.0
9977150	234262	4.0
9977150	985808	4.0
9977150	480928	4.0
9977150	315412	4.0
9977150	836899	4.0
9977150	857230	4.0
9977150	576905	4.0
9977150	448344	4.0
9977150	598281	4.0
9977150	922764	4.0
9977150	730901	4.0
9977150	127559	4.0
9977150	283989	4.0
9977150	685906	4.0
9977150	142853	4.0
9977150	979985	4.0
9977150	511774	4.0
9977150	727313	4.0
9977150	267526	4.0
9977150	781429	5.0
9977150	776002	5.0
9977150	249838	5.0
9977150	960270	5.0
9977150	716495	4.0
9977150	440351	4.0
9977150	997929	5.0
9977150	570764	5.0
9977150	773205	5.0
9977150	876448	3.0
9977150	130575	2.0
9977150	976811	5.0
9977150	922450	5.0
9977150	390694	5.0
9977150	797898	5.0
9977150	669388	4.0
9977150	970981	4.0
9977150	968893	5.0
9977150	812510	5.0
9977150	587122	2.0
9977150	118770	4.0
9977150	893854	4.0
9977150	464106	3.0
9977150	415983	5.0
9977150	345111	5.0
9977150	358569	5.0
9977150	770814	5.0
9977150	947447	5.0
9977150	881540	4.0
9977150	657116	4.0
9977150	393939	4.0
9977150	105962	5.0
9977150	907967	2.0
9977150	100009	3.0
9977150	593008	5.0
9977150	650849	5.0
9977150	938033	3.0
9977150	642835	4.0
9977150	439743	4.0
9977150	682273	4.0
9977150	982598	4.0
9977150	126103	4.0
9977150	112027	5.0
9977150	106524	5.0
9977150	520241	4.0
9977150	747526	4.0
9977150	102706	4.0
9977150	664209	4.0
9977150	815306	4.0
9977150	526817	5.0
9977150	154093	4.0
9977150	876854	5.0
9977150	498625	5.0
9977150	217271	4.0
9977150	262617	4.0
9977150	162416	4.0
9977150	671108	4.0
9977150	614043	5.0
9977150	432453	4.0
9977150	712126	4.0
9977150	134003	4.0
9977150	773586	4.0
9977150	281129	4.0
9977150	460548	4.0
9977150	692234	4.0
9977150	178477	3.0
9977150	502716	3.0
9977150	805568	4.0
9977150	475097	4.0
9977150	844004	4.0
9977150	337323	4.0
9977150	849294	5.0
9977150	121935	5.0
9977150	294068	5.0
9977150	342162	2.0
9977150	762167	4.0
9977150	498986	3.0
9977150	120434	3.0
9977150	220520	3.0
9977150	199629	4.0
9977150	702821	4.0
9977150	564116	3.0
9977150	129822	4.0
9977150	328604	3.0
9977150	842604	4.0
9977150	771046	3.0
9977150	515405	3.0
9977150	555925	4.0
9977150	118267	3.0
9977150	475348	3.0
9977150	771892	5.0
9977150	350726	4.0
9977150	103503	4.0
9977150	736816	4.0
9977150	175196	3.0
9977150	701724	3.0
9977150	297136	3.0
9977150	411658	5.0
9977150	799779	4.0
